VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         192,      -9.685875969,      -8.869395617,       -10.4233608,      -9.052082649
          0,           0,         193,      -9.698896691,      -8.884494979,      -10.43670956,      -9.066634284
          0,           0,         194,      -9.711919474,       -8.89963915,      -10.45011577,      -9.081234696
          0,           0,         195,      -9.724944771,      -8.914827945,      -10.46357917,       -9.09588363
          0,           0,         196,      -9.737973045,      -8.930061183,      -10.47709953,      -9.110580838
          0,           0,         197,      -9.751004764,      -8.945338681,      -10.49067661,      -9.125326074
          0,           0,         198,        -9.7640404,      -8.960660258,      -10.50431016,      -9.140119091
          0,           0,         199,      -9.777080429,      -8.976025732,      -10.51799989,      -9.154959648
          0,           0,         200,      -9.790125328,      -8.991434924,      -10.53174548,      -9.169847501
          0,           0,         201,       -9.80317557,      -9.006887653,       -10.5455466,      -9.184782404
          0,           0,         202,      -9.816231625,      -9.022383737,      -10.55940288,      -9.199764112
          0,           0,         203,      -9.829293951,      -9.037922996,      -10.57331392,      -9.214792372
          0,           0,         204,      -9.842362993,      -9.053505249,      -10.58727933,      -9.229866927
          0,           0,         205,       -9.85543919,      -9.069130312,      -10.60129868,      -9.244987515
          0,           0,         206,      -9.868522977,      -9.084798004,      -10.61537155,      -9.260153874
          0,           0,         207,      -9.881614782,      -9.100508141,       -10.6294975,      -9.275365737
          0,           0,         208,      -9.894715039,       -9.11626054,      -10.64367611,      -9.290622838
          0,           0,         209,      -9.907824188,      -9.132055015,      -10.65790696,      -9.305924915
          0,           0,         210,      -9.920942673,      -9.147891382,      -10.67218964,      -9.321271707
          0,           0,         211,      -9.934070948,      -9.163769454,      -10.68652377,      -9.336662955
          0,           0,         212,      -9.947209476,      -9.179689044,      -10.70090898,      -9.352098409
          0,           0,         213,      -9.960358721,      -9.195649963,      -10.71534492,      -9.367577815
          0,           0,         214,      -9.973519157,      -9.211652023,      -10.72983127,      -9.383100928
          0,           0,         215,      -9.986691252,      -9.227695033,       -10.7443677,      -9.398667498
          0,           0,         216,      -9.999875477,      -9.243778802,      -10.75895389,       -9.41427728
          0,           0,         217,       -10.0130723,      -9.259903136,      -10.77358955,      -9.429930025
