VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,          78,      -8.005211803,      -7.361557073,      -8.907022339,      -7.598119939
          0,           0,          79,      -8.015510393,      -7.370118258,      -8.920016804,      -7.605599504
          0,           0,          80,      -8.026054224,      -7.378786004,      -8.930001675,      -7.613409789
          0,           0,          81,      -8.036597817,      -7.387559598,      -8.936437937,      -7.621249192
          0,           0,          82,      -8.046783584,      -7.396433533,      -8.938967166,      -7.628703372
          0,           0,          83,      -8.056227766,      -7.405399787,      -8.937215131,      -7.635351453
          0,           0,          84,         -8.064617,      -7.414449842,      -8.931022309,      -7.640875975
          0,           0,          85,      -8.071800976,      -7.423576976,      -8.920768025,      -7.645159192
          0,           0,          86,      -8.077844334,      -7.432777938,      -8.907449853,      -7.648325101
          0,           0,          87,      -8.083019152,      -7.442053794,      -8.892428323,      -7.650712716
          0,           0,          88,      -8.087732578,      -7.451409846,      -8.877038013,      -7.652783487
          0,           0,          89,      -8.092414365,       -7.46085424,      -8.862322376,      -7.654996294
          0,           0,          90,      -8.097409625,      -7.470395643,      -8.848960783,      -7.657699047
          0,           0,          91,      -8.102914044,      -7.480040786,      -8.837313106,      -7.661071392
          0,           0,          92,      -8.108962753,      -7.489792833,      -8.827493619,      -7.665124138
          0,           0,          93,      -8.115462275,      -7.499651006,      -8.819436486,      -7.669740281
          0,           0,          94,       -8.12224564,      -7.509611287,      -8.812949013,      -7.674735598
          0,           0,          95,      -8.129128905,      -7.519667813,      -8.807761925,       -7.67991679
          0,           0,          96,      -8.135957196,      -7.529814354,      -8.803586113,      -7.685126361
          0,           0,          97,      -8.142635165,      -7.540045566,      -8.800168935,      -7.690270256
          0,           0,          98,      -8.149137397,      -7.550357818,       -8.79732854,      -7.695325006
          0,           0,          99,      -8.155500574,      -7.560749323,      -8.794949163,      -7.700327431
          0,           0,         100,      -8.161804996,       -7.57122023,       -8.79300828,      -7.705354923
          0,           0,         101,       -8.16815271,      -7.581771832,      -8.791529811,      -7.710503455
          0,           0,         102,      -8.174648465,      -7.592406328,      -8.790579766,      -7.715869392
          0,           0,         103,      -8.181382019,      -7.603126092,      -8.790232231,      -7.721532889
          0,           0,         104,      -8.188420605,      -7.613933287,      -8.790550178,      -7.727551493
          0,           0,         105,      -8.195806506,      -7.624829627,      -8.791579647,      -7.733958587
          0,           0,         106,      -8.203555611,      -7.635816135,      -8.793340007,      -7.740762613
          0,           0,         107,      -8.211657916,       -7.64689297,      -8.795823166,      -7.747948102
          0,           0,         108,      -8.220081312,      -7.658059422,      -8.798995942,      -7.755479715
          0,           0,         109,      -8.228778068,      -7.669313954,      -8.802804465,      -7.763308636
          0,           0,         110,      -8.237693803,      -7.680654524,      -8.807181354,      -7.771381086
          0,           0,         111,      -8.246776992,      -7.692078921,      -8.812053657,      -7.779647071
          0,           0,         112,      -8.255986902,      -7.703584935,      -8.817350905,      -7.788067435
          0,           0,         113,      -8.265223382,      -7.715170908,      -8.822960789,      -7.796548488
          0,           0,         114,      -8.274636781,      -7.726836534,      -8.828997851,        -7.8052277
          0,           0,         115,       -8.28422875,      -7.738582352,      -8.835291856,      -7.814104774
          0,           0,         116,      -8.293917116,      -7.750406164,      -8.841763288,      -7.823103824
          0,           0,         117,      -8.303687246,      -7.762306502,       -8.84845206,      -7.832211091
          0,           0,         118,      -8.313580341,      -7.774284156,      -8.855402533,      -7.841462632
          0,           0,         119,      -8.323646668,      -7.786341013,      -8.862641059,      -7.850901822
          0,           0,         120,      -8.333914254,      -7.798478422,      -8.870178857,      -7.860551704
          0,           0,         121,      -8.344384946,      -7.810696798,      -8.878017815,      -7.870412064
          0,           0,         122,      -8.355044645,      -7.822995686,        -8.8861522,      -7.880468808
          0,           0,         123,      -8.365874857,      -7.835374244,      -8.894569489,      -7.890704271
          0,           0,         124,      -8.376858751,      -7.847831616,      -8.903252052,      -7.901102514
          0,           0,         125,      -8.387982182,      -7.860367023,      -8.912179712,      -7.911650144
          0,           0,         126,      -8.399233234,      -7.872979798,      -8.921332422,      -7.922335882
          0,           0,         127,      -8.410602173,      -7.885669292,      -8.930691948,      -7.933150481
          0,           0,         128,      -8.422081222,      -7.898434892,      -8.940242284,      -7.944086499
          0,           0,         129,      -8.433664503,       -7.91127601,      -8.949969926,      -7.955138234
          0,           0,         130,      -8.445347961,      -7.924192227,      -8.959863856,      -7.966301642
          0,           0,         131,      -8.457129053,      -7.937183135,      -8.969915433,       -7.97757404
          0,           0,         132,      -8.469006353,       -7.95024837,      -8.980118336,      -7.988953751
          0,           0,         133,      -8.480980326,      -7.963387734,      -8.990468002,      -8.000440767
          0,           0,         134,      -8.493052253,      -7.976601055,      -9.000961395,      -8.012035801
          0,           0,         135,      -8.505224095,      -7.989888199,      -9.011596798,      -8.023740148
          0,           0,         136,      -8.517498078,      -8.003249073,       -9.02237353,      -8.035555327
          0,           0,         137,      -8.529876222,        -8.0166836,      -9.033291407,      -8.047482677
          0,           0,         138,      -8.542359978,      -8.030191696,      -9.044350312,       -8.05952304
          0,           0,         139,      -8.554949921,      -8.043773257,      -9.055549803,      -8.071676516
          0,           0,         140,      -8.567645598,      -8.057428144,      -9.066888917,      -8.083942338
          0,           0,         141,      -8.580445617,      -8.071156211,       -9.07836611,      -8.096318965
          0,           0,         142,      -8.593347832,      -8.084957237,      -9.089979239,      -8.108804251
          0,           0,         143,      -8.606349626,      -8.098830923,      -9.101725648,      -8.121395656
          0,           0,         144,      -8.619448172,      -8.112777018,      -9.113602199,      -8.134090524
          0,           0,         145,       -8.63264065,      -8.126795251,      -9.125605538,      -8.146886232
          0,           0,         146,      -8.645924645,      -8.140885353,      -9.137732323,      -8.159780532
          0,           0,         147,      -8.659298272,      -8.155047082,      -9.149979347,      -8.172771646
          0,           0,         148,      -8.672760199,      -8.169280219,      -9.162343735,      -8.185858281
          0,           0,         149,      -8.686309653,      -8.183584575,      -9.174823057,       -8.19903963
          0,           0,         150,      -8.699946325,      -8.197959989,       -9.18741534,      -8.212315286
          0,           0,         151,      -8.713670208,      -8.212406321,       -9.20011903,      -8.225685103
          0,           0,         152,      -8.727481385,      -8.226923452,      -9.212932908,      -8.239149017
          0,           0,         153,      -8.741379866,      -8.241511268,      -9.225856002,      -8.252706911
          0,           0,         154,      -8.755365484,      -8.256169682,      -9.238887473,      -8.266358537
          0,           0,         155,       -8.76943781,      -8.270898538,      -9.252026507,      -8.280103434
          0,           0,         156,      -8.783596278,      -8.285697728,      -9.265272296,      -8.293941048
          0,           0,         157,      -8.797840169,      -8.300567094,      -9.278623943,      -8.307870707
          0,           0,         158,      -8.812168683,      -8.315506511,      -9.292080475,      -8.321891694
          0,           0,         159,      -8.826580998,      -8.330515854,      -9.305640876,      -8.336003288
          0,           0,         160,      -8.841076313,      -8.345594998,      -9.319304094,      -8.350204801
          0,           0,         161,      -8.855653864,      -8.360743826,       -9.33306908,      -8.364495592
          0,           0,         162,      -8.870312963,      -8.375962227,      -9.346934825,      -8.378875096
          0,           0,         163,      -8.885052895,      -8.391250103,      -9.360900306,      -8.393342738
          0,           0,         164,      -8.899872863,      -8.406607356,       -9.37496451,      -8.407897894
          0,           0,         165,      -8.914772044,      -8.422033878,       -9.38912648,      -8.422539933
          0,           0,         166,      -8.929749656,       -8.43752958,      -9.403385284,      -8.437268276
          0,           0,         167,      -8.944804947,      -8.453094375,      -9.417740016,      -8.452082382
          0,           0,         168,      -8.959937197,      -8.468728184,      -9.432189806,      -8.466981752
          0,           0,         169,      -8.975145697,      -8.484430933,      -9.446733829,      -8.481965913
          0,           0,         170,      -8.990429752,      -8.500202563,      -9.461371309,       -8.49703442
          0,           0,         171,      -9.005788698,      -8.516043003,      -9.476101523,      -8.512186865
          0,           0,         172,      -9.021221859,      -8.531952237,      -9.490923767,      -8.527422855
          0,           0,         173,      -9.036728522,      -8.547930173,       -9.50583737,      -8.542741973
          0,           0,         174,      -9.052308047,      -8.563976766,       -9.52084173,      -8.558143884
          0,           0,         175,      -9.067959804,      -8.580091985,      -9.535936268,       -8.57362828
          0,           0,         176,       -9.08368324,      -8.596275809,      -9.551120492,      -8.589194933
          0,           0,         177,      -9.099477822,      -8.612528222,      -9.566393928,      -8.604843647
          0,           0,         178,      -9.115342961,      -8.628849214,      -9.581756119,      -8.620574196
          0,           0,         179,      -9.131278019,      -8.645238815,      -9.597206668,       -8.63638635
          0,           0,         180,       -9.14728242,      -8.661696967,      -9.612745182,      -8.652279908
          0,           0,         181,      -9.163355287,      -8.678223675,      -9.628371122,      -8.668254479
          0,           0,         182,      -9.179495766,      -8.694818946,      -9.644084113,      -8.684309709
          0,           0,         183,      -9.195703158,      -8.711482792,      -9.659883775,      -8.700445389
          0,           0,         184,      -9.211976804,      -8.728215235,      -9.675769698,      -8.716661357
          0,           0,         185,       -9.22831599,      -8.745016303,       -9.69174149,      -8.732957433
          0,           0,         186,      -9.244719929,      -8.761886027,      -9.707798783,      -8.749333398
          0,           0,         187,        -9.2611878,      -8.778824443,      -9.723941245,       -8.76578903
          0,           0,         188,      -9.277718795,      -8.795831592,      -9.740168556,      -8.782324143
          0,           0,         189,      -9.294312122,      -8.812907524,      -9.756480411,      -8.798938585
          0,           0,         190,      -9.310966998,      -8.830052296,      -9.772876527,      -8.815632241
          0,           0,         191,      -9.327682632,      -8.847265971,      -9.789356641,       -8.83240501
          0,           0,         192,      -9.344458212,      -8.864548621,      -9.805920519,      -8.849256803
          0,           0,         193,      -9.361292922,      -8.881900323,      -9.822567966,      -8.866187555
          0,           0,         194,       -9.37818593,       -8.89932116,      -9.839298801,      -8.883197215
          0,           0,         195,      -9.395136374,      -8.916811224,      -9.856112865,      -8.900285739
          0,           0,         196,      -9.412143369,      -8.934370611,      -9.873010019,      -8.917453089
          0,           0,         197,      -9.429206011,      -8.951999424,      -9.889990145,      -8.934699249
          0,           0,         198,      -9.446323381,      -8.969697773,      -9.907053138,      -8.952024216
          0,           0,         199,      -9.463494524,      -8.987465818,      -9.924198915,      -8.969428006
          0,           0,         200,      -9.480718477,      -9.005303628,      -9.941427406,       -8.98691063
          0,           0,         201,      -9.497994271,      -9.023211336,      -9.958738571,      -9.004472149
          0,           0,         202,      -9.515320895,      -9.041189078,      -9.976132374,      -9.022112621
          0,           0,         203,      -9.532697291,      -9.059236998,      -9.993608804,      -9.039832105
          0,           0,         204,      -9.550122406,      -9.077355283,      -10.01116789,      -9.057630708
          0,           0,         205,      -9.567595202,      -9.095544043,      -10.02880968,      -9.075508563
          0,           0,         206,      -9.585114597,      -9.113803444,      -10.04653424,       -9.09346582
          0,           0,         207,      -9.602679342,      -9.132133743,      -10.06434162,      -9.111502642
          0,           0,         208,      -9.620288264,      -9.150535022,      -10.08223189,      -9.129619086
          0,           0,         209,      -9.637940209,      -9.169007458,      -10.10020525,      -9.147815371
          0,           0,         210,      -9.655634089,      -9.187551245,      -10.11826186,      -9.166091807
          0,           0,         211,      -9.673368749,      -9.206166581,      -10.13640191,      -9.184448695
          0,           0,         212,      -9.691142913,      -9.224853668,      -10.15462563,      -9.202886278
          0,           0,         213,      -9.708955192,      -9.243612684,      -10.17293323,       -9.22140473
          0,           0,         214,      -9.726804218,      -9.262443878,        -10.191325,      -9.240004359
          0,           0,         215,       -9.74468851,      -9.281347442,      -10.20980117,      -9.258685363
          0,           0,         216,      -9.762606775,      -9.300323597,      -10.22836209,      -9.277448162
          0,           0,         217,      -9.780557674,      -9.319372572,      -10.24700807,      -9.296293196
          0,           0,         218,      -9.798539775,      -9.338494597,      -10.26573947,      -9.315220865
          0,           0,         219,      -9.816551498,      -9.357689902,      -10.28455664,      -9.334231505
          0,           0,         220,      -9.834591243,      -9.376958716,      -10.30346002,      -9.353325492
          0,           0,         221,       -9.85265745,      -9.396301278,      -10.32245007,      -9.372503285
          0,           0,         222,      -9.870748534,       -9.41571783,      -10.34152725,      -9.391765379
          0,           0,         223,       -9.88886285,      -9.435208613,      -10.36069204,      -9.411112272
          0,           0,         224,      -9.906998734,      -9.454773874,      -10.37994501,      -9.430544505
          0,           0,         225,      -9.925154502,      -9.474413858,      -10.39928672,      -9.450062656
          0,           0,         226,      -9.943328364,       -9.49412881,      -10.41871777,      -9.469667274
          0,           0,         227,      -9.961518546,      -9.513918972,      -10.43823882,      -9.489358974
          0,           0,         228,      -9.979723218,      -9.533784586,      -10.45785054,      -9.509138386
          0,           0,         229,       -9.99794055,      -9.553725895,      -10.47755365,      -9.529006198
          0,           0,         230,      -10.01616866,      -9.573743135,       -10.4973489,      -9.548963112
