VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,          68,      -8.165882334,      -7.971556292,      -8.679326542,      -8.139368778
          0,           0,          69,       -8.18303803,      -7.986454758,      -8.691289909,      -8.154652361
          0,           0,          70,      -8.200066822,      -8.001254453,      -8.703379122,      -8.169887015
          0,           0,          71,      -8.216966243,       -8.01595265,      -8.715599849,      -8.185070885
          0,           0,          72,      -8.233733663,      -8.030547029,        -8.7279575,       -8.20020216
          0,           0,          73,      -8.250366256,      -8.045035549,      -8.740457245,      -8.215278852
          0,           0,          74,      -8.266861091,      -8.059416328,      -8.753103876,      -8.230298756
          0,           0,          75,      -8.283215308,      -8.073687464,      -8.765901851,      -8.245259258
          0,           0,          76,      -8.299426327,      -8.087846972,      -8.778855204,      -8.260157293
          0,           0,          77,      -8.315492064,      -8.101892668,      -8.791967771,      -8.274989237
          0,           0,          78,      -8.331411109,      -8.115822078,      -8.805243119,      -8.289750914
          0,           0,          79,      -8.347182784,      -8.129632495,      -8.818684311,      -8.304437676
          0,           0,          80,       -8.36280716,      -8.143321009,      -8.832294101,      -8.319044448
          0,           0,          81,      -8.378285018,      -8.156884573,      -8.846074885,      -8.333565795
          0,           0,          82,      -8.393617734,      -8.170320107,      -8.860028709,      -8.347996015
          0,           0,          83,      -8.408807142,      -8.183624585,      -8.874157278,      -8.362329206
          0,           0,          84,      -8.423855383,      -8.196795123,      -8.888461969,       -8.37655932
          0,           0,          85,      -8.438764754,      -8.209829045,      -8.902943842,      -8.390680217
          0,           0,          86,      -8.453537578,      -8.222723936,       -8.91760366,      -8.404685702
          0,           0,          87,      -8.468176109,      -8.235477665,      -8.932441908,      -8.418569571
          0,           0,          88,       -8.48268247,      -8.248088399,      -8.947458805,      -8.432325635
          0,           0,          89,      -8.497058616,      -8.260554598,      -8.962654331,      -8.445947764
          0,           0,          90,      -8.511306331,      -8.272875004,      -8.978028249,       -8.45942993
          0,           0,          91,      -8.525427247,      -8.285048633,      -8.993580132,      -8.472766272
          0,           0,          92,      -8.539422857,      -8.297074734,      -9.009309404,      -8.485951059
          0,           0,          93,      -8.553294569,      -8.308952804,      -9.025215348,      -8.498978836
          0,           0,          94,      -8.567043736,      -8.320682572,      -9.041297159,       -8.51184443
          0,           0,          95,      -8.580671693,      -8.332263969,      -9.057554004,      -8.524542961
          0,           0,          96,      -8.594179759,      -8.343697205,      -9.073984878,      -8.537070004
          0,           0,          97,      -8.607569288,      -8.354982726,      -9.090588792,      -8.549421512
          0,           0,          98,      -8.620841648,      -8.366121222,      -9.107364749,       -8.56159397
          0,           0,          99,      -8.633998238,      -8.377113636,      -9.124311748,       -8.57358434
          0,           0,         100,      -8.647040466,      -8.387961181,      -9.141428757,      -8.585390135
          0,           0,         101,      -8.659969728,      -8.398665349,      -9.158714712,      -8.597009447
          0,           0,         102,      -8.672787394,      -8.409227907,      -9.176168528,      -8.608440964
          0,           0,         103,      -8.685494785,      -8.419650909,      -9.193789099,      -8.619683975
          0,           0,         104,      -8.698093151,      -8.429936682,      -9.211575306,      -8.630738382
          0,           0,         105,      -8.710583652,      -8.440087828,      -9.229526012,      -8.641604676
          0,           0,         106,      -8.722967345,      -8.450107222,      -9.247640074,      -8.652284011
          0,           0,         107,      -8.735245162,      -8.459997986,      -9.265916332,      -8.662778062
          0,           0,         108,      -8.747417913,      -8.469763487,      -9.284353613,      -8.673089104
          0,           0,         109,       -8.75948628,      -8.479407325,      -9.302950739,      -8.683219965
          0,           0,         110,      -8.771450825,      -8.488933317,      -9.321706512,      -8.693174016
          0,           0,         111,      -8.783311991,      -8.498345485,      -9.340619719,      -8.702955147
          0,           0,         112,      -8.795070119,       -8.50764804,      -9.359689121,       -8.71256775
          0,           0,         113,      -8.806725463,      -8.516845367,      -9.378913451,      -8.722016696
          0,           0,         114,        -8.8182782,      -8.525942013,      -9.398291405,      -8.731307306
          0,           0,         115,      -8.829728457,      -8.534942669,      -9.417821635,      -8.740445316
          0,           0,         116,      -8.841076327,      -8.543852154,      -9.437502741,      -8.749436848
          0,           0,         117,      -8.852321886,      -8.552675399,      -9.457333261,      -8.758288376
          0,           0,         118,      -8.863465214,      -8.561417434,      -9.477311662,      -8.767006687
          0,           0,         119,      -8.874506409,      -8.570083372,      -9.497436332,      -8.775598844
          0,           0,         120,      -8.885445607,       -8.57867839,       -9.51770557,      -8.784072141
          0,           0,         121,      -8.896282996,      -8.587207714,      -9.538117575,      -8.792434055
          0,           0,         122,      -8.907018836,      -8.595676597,      -9.558670436,      -8.800692204
          0,           0,         123,      -8.917653466,      -8.604090305,      -9.579362123,      -8.808854299
          0,           0,         124,      -8.928187324,      -8.612454102,       -9.60019047,      -8.816928107
          0,           0,         125,      -8.938620949,      -8.620773225,      -9.621153168,      -8.824921401
          0,           0,         126,      -8.948954998,      -8.629052876,      -9.642247749,      -8.832841925
          0,           0,         127,      -8.959190251,      -8.637298198,      -9.663471571,      -8.840697352
          0,           0,         128,       -8.96932762,      -8.645514264,      -9.684821805,       -8.84849525
          0,           0,         129,       -8.97936815,      -8.653706063,       -9.70629542,       -8.85624305
          0,           0,         130,      -8.989313028,      -8.661878484,       -9.72788916,      -8.863948018
          0,           0,         131,      -8.999163586,      -8.670036301,      -9.749599533,      -8.871617227
          0,           0,         132,        -9.0089213,      -8.678184167,      -9.771422788,      -8.879257534
          0,           0,         133,      -9.018587793,        -8.6863266,      -9.793354897,      -8.886875566
          0,           0,         134,      -9.028164833,      -8.694467979,      -9.815391533,      -8.894477702
          0,           0,         135,      -9.037654334,       -8.70261253,      -9.837528044,      -8.902070057
          0,           0,         136,      -9.047058351,      -8.710764327,      -9.859759435,      -8.909658481
          0,           0,         137,      -9.056379076,      -8.718927283,       -9.88208034,      -8.917248549
          0,           0,         138,      -9.065618833,      -8.727105148,      -9.904484994,      -8.924845555
          0,           0,         139,      -9.074780076,      -8.735301508,      -9.926967214,       -8.93245452
          0,           0,         140,      -9.083865379,      -8.743519783,      -9.949520362,      -8.940080182
          0,           0,         141,      -9.092877427,      -8.751763228,       -9.97213733,      -8.947727011
          0,           0,         142,      -9.101819014,      -8.760034935,      -9.994810495,      -8.955399205
          0,           0,         143,      -9.110693028,       -8.76833783,      -10.01753171,        -8.9631007
          0,           0,         144,      -9.119502446,      -8.776674684,      -10.04029226,      -8.970835179
          0,           0,         145,      -9.128250323,      -8.785048109,      -10.06308286,      -8.978606075
          0,           0,         146,      -9.136939782,      -8.793460566,      -10.08589362,      -8.986416588
          0,           0,         147,      -9.145574005,      -8.801914366,      -10.10871401,      -8.994269686
          0,           0,         148,      -9.154156221,      -8.810411682,      -10.13153286,      -9.002168125
          0,           0,         149,      -9.162689699,      -8.818954539,      -10.15433835,      -9.010114442
          0,           0,         150,      -9.171177737,      -8.827544836,      -10.17711802,      -9.018110983
          0,           0,         151,      -9.179623648,       -8.83618434,      -10.19985871,      -9.026159907
          0,           0,         152,      -9.188030757,      -8.844874699,      -10.22254664,      -9.034263192
          0,           0,         153,       -9.19640239,      -8.853617441,      -10.24516739,      -9.042422651
          0,           0,         154,      -9.204741862,       -8.86241398,      -10.26770592,      -9.050639936
          0,           0,         155,       -9.21305247,      -8.871265627,      -10.29014664,      -9.058916552
          0,           0,         156,       -9.22133749,      -8.880173588,      -10.31247344,      -9.067253861
          0,           0,         157,      -9.229600162,      -8.889138973,      -10.33466977,      -9.075653096
          0,           0,         158,      -9.237843689,      -8.898162799,       -10.3567187,      -9.084115365
          0,           0,         159,      -9.246071226,      -8.907245998,      -10.37860304,      -9.092641661
          0,           0,         160,       -9.25428588,      -8.916389417,      -10.40030541,      -9.101232869
          0,           0,         161,      -9.262490698,      -8.925593827,      -10.42180841,      -9.109889775
          0,           0,         162,      -9.270688669,      -8.934859923,      -10.44309474,       -9.11861307
          0,           0,         163,      -9.278882713,      -8.944188331,      -10.46414733,      -9.127403355
          0,           0,         164,      -9.287075685,      -8.953579613,      -10.48494954,      -9.136261154
          0,           0,         165,      -9.295270365,      -8.963034265,      -10.50548481,      -9.145186913
          0,           0,         166,      -9.303469456,      -8.972552727,      -10.52573803,      -9.154181011
          0,           0,         167,      -9.311675594,      -8.982135382,      -10.54569522,      -9.163243752
          0,           0,         168,      -9.319891323,      -8.991782567,      -10.56534285,      -9.172375392
          0,           0,         169,      -9.328119117,      -9.001494562,      -10.58466908,      -9.181576119
          0,           0,         170,      -9.336361365,      -9.011271608,      -10.60366339,      -9.190846072
          0,           0,         171,      -9.344620376,      -9.021113897,      -10.62231667,      -9.200185346
          0,           0,         172,      -9.352898376,      -9.031021586,      -10.64062135,       -9.20959399
          0,           0,         173,      -9.361197509,      -9.040994789,      -10.65857164,      -9.219072013
          0,           0,         174,      -9.369519838,      -9.051033588,      -10.67616356,      -9.228619384
          0,           0,         175,      -9.377867346,      -9.061138029,      -10.69339502,      -9.238236038
          0,           0,         176,      -9.386241935,      -9.071308128,      -10.71026574,      -9.247921877
          0,           0,         177,      -9.394645432,      -9.081543871,       -10.7267773,       -9.25767677
          0,           0,         178,      -9.403079582,      -9.091845215,      -10.74293298,      -9.267500564
          0,           0,         179,      -9.411546056,      -9.102212092,      -10.75873776,      -9.277393075
          0,           0,         180,      -9.420046452,      -9.112644409,      -10.77419815,        -9.2873541
          0,           0,         181,      -9.428582292,      -9.123142052,      -10.78932211,      -9.297383411
          0,           0,         182,      -9.437155029,      -9.133704883,      -10.80411884,      -9.307480763
          0,           0,         183,      -9.445766047,      -9.144332746,      -10.81859869,      -9.317645892
          0,           0,         184,      -9.454416662,      -9.155025464,      -10.83277294,      -9.327878516
          0,           0,         185,      -9.463108123,      -9.165782844,      -10.84665367,       -9.33817834
          0,           0,         186,      -9.471841619,      -9.176604677,      -10.86025358,      -9.348545052
          0,           0,         187,      -9.480618276,      -9.187490735,      -10.87358581,      -9.358978329
          0,           0,         188,       -9.48943916,       -9.19844078,      -10.88666381,      -9.369477838
          0,           0,         189,      -9.498305281,      -9.209454557,       -10.8995012,      -9.380043232
          0,           0,         190,      -9.507217593,        -9.2205318,      -10.91211162,      -9.390674157
          0,           0,         191,      -9.516176997,       -9.23167223,      -10.92450863,      -9.401370249
          0,           0,         192,      -9.525184343,      -9.242875558,      -10.93670557,      -9.412131135
          0,           0,         193,      -9.534240431,      -9.254141484,      -10.94871554,      -9.422956437
          0,           0,         194,      -9.543346017,      -9.265469696,      -10.96055124,      -9.433845769
          0,           0,         195,      -9.552501807,      -9.276859876,        -10.972225,      -9.444798739
          0,           0,         196,      -9.561708467,      -9.288311695,      -10.98374868,      -9.455814951
          0,           0,         197,       -9.57096662,      -9.299824818,      -10.99513361,      -9.466894002
          0,           0,         198,      -9.580276849,        -9.3113989,      -11.00639065,      -9.478035486
          0,           0,         199,      -9.589639701,      -9.323033589,      -11.01753007,      -9.489238994
          0,           0,         200,      -9.599055685,      -9.334728528,      -11.02856166,      -9.500504112
          0,           0,         201,      -9.608525276,      -9.346483353,      -11.03949462,      -9.511830423
          0,           0,         202,      -9.618048914,      -9.358297692,      -11.05033766,      -9.523217508
          0,           0,         203,      -9.627627012,      -9.370171169,      -11.06109895,      -9.534664946
          0,           0,         204,      -9.637259948,      -9.382103403,      -11.07178617,      -9.546172312
          0,           0,         205,      -9.646948075,      -9.394094006,       -11.0824065,      -9.557739182
          0,           0,         206,      -9.656691717,      -9.406142587,       -11.0929667,      -9.569365127
          0,           0,         207,      -9.666491173,       -9.41824875,      -11.10347306,       -9.58104972
          0,           0,         208,      -9.676346718,      -9.430412093,      -11.11393149,      -9.592792531
          0,           0,         209,      -9.686258602,      -9.442632211,      -11.12434748,      -9.604593127
          0,           0,         210,      -9.696227056,      -9.454908697,       -11.1347264,      -9.616451081
          0,           0,         211,      -9.706252287,      -9.467241139,      -11.14507314,       -9.62836596
          0,           0,         212,      -9.716334486,      -9.479629113,      -11.15539196,      -9.640337323
          0,           0,         213,      -9.726473822,      -9.492072198,        -11.165687,      -9.652364737
          0,           0,         214,      -9.736670446,      -9.504569972,      -11.17596211,      -9.664447766
          0,           0,         215,      -9.746924494,      -9.517122007,        -11.186221,       -9.67658598
          0,           0,         216,      -9.757236084,      -9.529727874,       -11.1964672,      -9.688778947
          0,           0,         217,      -9.767605319,      -9.542387139,      -11.20670405,      -9.701026235
          0,           0,         218,      -9.778032289,      -9.555099364,       -11.2169347,      -9.713327407
          0,           0,         219,      -9.788517074,      -9.567864109,      -11.22716209,      -9.725682028
          0,           0,         220,      -9.799059737,      -9.580680929,      -11.23738902,      -9.738089661
          0,           0,         221,      -9.809660332,      -9.593549376,      -11.24761811,      -9.750549871
          0,           0,         222,      -9.820318902,         -9.606469,      -11.25785186,      -9.763062218
          0,           0,         223,      -9.831035477,      -9.619439347,      -11.26809265,       -9.77562627
          0,           0,         224,      -9.841810081,      -9.632459958,      -11.27834272,      -9.788241587
          0,           0,         225,      -9.852642725,      -9.645530375,      -11.28860424,      -9.800907733
          0,           0,         226,      -9.863533416,      -9.658650131,      -11.29887927,      -9.813624271
          0,           0,         227,      -9.874482148,      -9.671818761,       -11.3091698,      -9.826390765
          0,           0,         228,      -9.885488911,      -9.685035794,       -11.3194777,      -9.839206775
          0,           0,         229,      -9.896553686,      -9.698300755,      -11.32980484,      -9.852071865
          0,           0,         230,       -9.90767645,      -9.711613166,      -11.34015295,      -9.864985596
          0,           0,         231,      -9.918857171,      -9.724972547,      -11.35052372,      -9.877947529
          0,           0,         232,      -9.930095815,      -9.738378412,       -11.3609188,      -9.890957226
          0,           0,         233,      -9.941392339,      -9.751830273,      -11.37133975,      -9.904014245
          0,           0,         234,      -9.952746699,      -9.765327636,      -11.38178807,      -9.917118144
          0,           0,         235,      -9.964158843,      -9.778870006,      -11.39226525,      -9.930268485
          0,           0,         236,      -9.975628717,      -9.792456882,      -11.40277267,      -9.943464824
          0,           0,         237,      -9.987156265,      -9.806087758,      -11.41331171,      -9.956706717
          0,           0,         238,      -9.998741424,      -9.819762126,      -11.42388367,      -9.969993719
          0,           0,         239,      -10.01038413,      -9.833479473,      -11.43448981,      -9.983325387
