VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,          45,      -6.699543747,       -6.76984954,       -7.08258715,      -6.260367294
          0,           0,          46,      -6.750385922,      -6.802401811,      -7.136165561,      -6.310971226
          0,           0,          47,      -6.791672576,       -6.82324767,      -7.192178607,      -6.352444164
          0,           0,          48,      -6.839634766,      -6.846580641,      -7.245902174,      -6.400784295
          0,           0,          49,      -6.905490036,      -6.879490115,      -7.297774631,      -6.467029694
          0,           0,          50,      -6.985234779,      -6.917805332,      -7.350401126,      -6.547217083
          0,           0,          51,      -7.064542282,      -6.952593778,      -7.403623552,      -6.627165229
          0,           0,          52,      -7.130613434,       -6.97962011,      -7.454617266,      -6.693952289
          0,           0,          53,      -7.181313556,      -7.000774478,      -7.502532634,       -6.74514805
          0,           0,          54,       -7.21945007,      -7.018626171,      -7.551210409,      -6.783531618
          0,           0,          55,      -7.248566868,      -7.033913262,      -7.605603759,      -6.812898126
          0,           0,          56,      -7.276000859,       -7.04731167,      -7.665647105,      -6.840764953
          0,           0,          57,      -7.309565916,      -7.060158904,        -7.7242101,      -6.874940512
          0,           0,          58,      -7.350442925,      -7.073479818,      -7.774953348,      -6.916498612
          0,           0,          59,      -7.391242574,      -7.087126559,      -7.813175145,      -6.957849226
          0,           0,          60,      -7.424747203,      -7.100422913,      -7.844955442,      -6.991677008
          0,           0,          61,      -7.449624049,      -7.113465129,      -7.879796519,      -7.016613939
          0,           0,          62,      -7.470273674,      -7.126444867,      -7.920803282,       -7.03717858
          0,           0,          63,      -7.493593179,      -7.139364323,      -7.966523209,      -7.060429516
          0,           0,          64,      -7.524896818,      -7.152141311,      -8.014794451,      -7.091760145
          0,           0,          65,      -7.564951928,      -7.164637571,      -8.064497308,      -7.131928226
          0,           0,          66,      -7.609848766,       -7.17668787,      -8.115263329,      -7.176979679
          0,           0,          67,       -7.65450885,      -7.188263077,      -8.165971972,      -7.221796665
          0,           0,          68,      -7.697155877,      -7.199551158,      -8.214120307,      -7.264569355
          0,           0,          69,      -7.739288377,       -7.21079307,      -8.257619104,      -7.306728737
          0,           0,          70,      -7.781490384,      -7.222061991,      -8.297009652,      -7.348721022
          0,           0,          71,      -7.821494292,      -7.233239772,      -8.335056895,      -7.388117447
          0,           0,          72,      -7.856781958,      -7.244187075,      -8.374476518,      -7.422328536
          0,           0,          73,      -7.887222658,      -7.254865868,      -8.416582706,      -7.451271356
          0,           0,          74,      -7.913984111,      -7.265316882,       -8.46138613,      -7.476193724
          0,           0,          75,      -7.937423743,      -7.275586814,      -8.507853668,      -7.497528516
          0,           0,          76,      -7.957287451,      -7.285701488,      -8.553778348,      -7.515118016
          0,           0,          77,      -7.974002301,       -7.29567915,      -8.596154829,      -7.529482624
          0,           0,          78,      -7.988915029,      -7.305543906,       -8.63283618,      -7.542005921
          0,           0,          79,      -8.003567837,      -7.315328882,      -8.664146616,       -7.55420029
          0,           0,          80,      -8.019016609,      -7.325072508,      -8.692513243,        -7.5670587
          0,           0,          81,       -8.03557409,      -7.334807412,      -8.720565833,      -7.580844148
          0,           0,          82,      -8.052890113,      -7.344549116,      -8.749710413,      -7.595203366
          0,           0,          83,      -8.070236636,      -7.354294834,      -8.779944844,      -7.609457927
          0,           0,          84,       -8.08681549,      -7.364032011,      -8.810402291,      -7.622898698
          0,           0,          85,      -8.101963665,      -7.373747942,      -8.839955286,      -7.634972913
          0,           0,          86,       -8.11533221,      -7.383435582,      -8.867567006,      -7.645435045
          0,           0,          87,      -8.127113978,      -7.393096671,      -8.892406296,      -7.654518435
          0,           0,          88,       -8.13809583,       -7.40274277,      -8.913999584,      -7.662941658
          0,           0,          89,      -8.149300257,       -7.41239203,      -8.932590544,      -7.671579015
          0,           0,          90,      -8.161425374,      -7.422061521,      -8.949392752,      -7.680993924
          0,           0,          91,      -8.174538888,      -7.431761036,      -8.966276251,      -7.691210907
          0,           0,          92,      -8.188211609,      -7.441492812,      -8.984986071,      -7.701856407
          0,           0,          93,      -8.201888957,      -7.451255584,      -9.006443567,      -7.712478702
          0,           0,          94,      -8.215192281,      -7.461048362,      -9.030492869,      -7.722787657
          0,           0,          95,      -8.228008237,      -7.470871831,      -9.056093141,      -7.732712359
          0,           0,          96,      -8.240424196,      -7.480728214,      -9.081762694,      -7.742337185
          0,           0,          97,       -8.25262118,      -7.490620938,      -9.106106355,      -7.751811394
          0,           0,          98,      -8.264777639,      -7.500554231,       -9.12827275,      -7.761273925
          0,           0,          99,      -8.277001002,       -7.51053226,      -9.148171788,      -7.770804385
          0,           0,         100,      -8.289304878,      -7.520558239,       -9.16634072,      -7.780410784
          0,           0,         101,      -8.301637247,      -7.530633992,      -9.183545211,       -7.79005451
          0,           0,         102,      -8.313937474,      -7.540760227,      -9.200372665,      -7.799693571
          0,           0,         103,      -8.326186241,      -7.550937243,      -9.217040011,      -7.809317491
          0,           0,         104,      -8.338422517,      -7.561165629,      -9.233457144,      -7.818956773
          0,           0,         105,       -8.35072222,      -7.571446608,      -9.249430453,      -7.828665573
          0,           0,         106,      -8.363153432,      -7.581781926,      -9.264845896,      -7.838489908
          0,           0,         107,      -8.375734655,      -7.592173425,      -9.279729278,      -7.848440297
          0,           0,         108,      -8.388419374,      -7.602622514,      -9.294180171,      -7.858483808
          0,           0,         109,      -8.401113887,      -7.613129949,      -9.308263477,      -7.868558433
          0,           0,         110,      -8.413716741,      -7.623695964,       -9.32193323,      -7.878600258
          0,           0,         111,      -8.426159513,      -7.634320524,      -9.335031847,       -7.88856945
          0,           0,         112,      -8.438431662,      -7.645003609,       -9.34735597,      -7.898464267
          0,           0,         113,      -8.450581124,      -7.655745499,      -9.358761006,      -7.908319176
          0,           0,         114,      -8.462691684,      -7.666546844,      -9.369245675,      -7.918188954
          0,           0,         115,       -8.47484914,      -7.677408267,      -9.378978907,       -7.92812708
          0,           0,         116,      -8.487112087,      -7.688330446,      -9.388246788,      -7.938168474
          0,           0,         117,       -8.49949901,      -7.699313813,       -9.39735956,      -7.948322827
          0,           0,         118,      -8.511995172,      -7.710358522,      -9.406556203,          -7.95858
          0,           0,         119,       -8.52457145,      -7.721464565,      -9.415951866,      -7.968922055
          0,           0,         120,      -8.537203286,      -7.732631937,         -9.425541,      -7.979334551
          0,           0,         121,      -8.549880857,      -7.743860745,      -9.435242209,      -7.989812094
          0,           0,         122,      -8.562608015,      -7.755151215,       -9.44495651,      -8.000357198
          0,           0,         123,      -8.575393745,      -7.766503615,      -9.454612411,       -8.01097504
          0,           0,         124,      -8.588242689,      -7.777918126,      -9.464183499,      -8.021668053
          0,           0,         125,      -8.601150304,      -7.789394752,      -9.473679698,      -8.032433412
          0,           0,         126,      -8.614104653,      -7.800933286,      -9.483124819,      -8.043264294
          0,           0,         127,      -8.627092946,      -7.812533364,      -9.492536044,      -8.054153625
          0,           0,         128,      -8.640108686,      -7.824194552,      -9.501915805,      -8.065097927
          0,           0,         129,      -8.653155466,      -7.835916467,       -9.51125733,      -8.076099171
          0,           0,         130,      -8.666245509,      -7.847698756,      -9.520557354,      -8.087163731
          0,           0,         131,      -8.679394154,       -7.85954118,      -9.529826292,      -8.098299389
          0,           0,         132,       -8.69261278,      -7.871443534,       -9.53909043,       -8.10951161
          0,           0,         133,      -8.705903951,      -7.883405607,      -9.548383645,      -8.120801188
          0,           0,         134,      -8.719260662,      -7.895427132,      -9.557734495,      -8.132164082
          0,           0,         135,      -8.732669491,      -7.907507778,      -9.567155405,      -8.143593203
          0,           0,         136,      -8.746115803,      -7.919647171,      -9.576639015,      -8.155081116
          0,           0,         137,      -8.759588531,       -7.93184493,      -9.586162786,      -8.166622387
          0,           0,         138,      -8.773082707,      -7.944100694,      -9.595699121,      -8.178214702
          0,           0,         139,      -8.786599234,      -7.956414143,       -9.60522631,      -8.189858622
          0,           0,         140,      -8.800142659,      -7.968784991,      -9.614735937,      -8.201556395
          0,           0,         141,        -8.8137184,      -7.981212968,      -9.624234561,      -8.213310585
          0,           0,         142,      -8.827330747,      -7.993697808,      -9.633740208,      -8.225123131
          0,           0,         143,      -8.840982256,      -8.006239236,      -9.643276121,      -8.236995111
          0,           0,         144,       -8.85467433,       -8.01883697,        -9.6528647,      -8.248927044
          0,           0,         145,      -8.868408196,      -8.031490725,      -9.662523668,      -8.260919369
          0,           0,         146,      -8.882185569,      -8.044200239,      -9.672265029,       -8.27297274
          0,           0,         147,      -8.896008473,      -8.056965257,      -9.682095928,      -8.285087934
          0,           0,         148,      -8.909878466,      -8.069785532,      -9.692020274,       -8.29726549
          0,           0,         149,       -8.92379579,      -8.082660827,      -9.702039916,      -8.309505341
          0,           0,         150,      -8.937758935,      -8.095590895,      -9.712154954,      -8.321806632
          0,           0,         151,      -8.951764969,      -8.108575474,      -9.722363663,      -8.334167902
          0,           0,         152,      -8.965810471,      -8.121614293,      -9.732662513,       -8.34658751
          0,           0,         153,      -8.979892652,      -8.134707077,      -9.743046716,      -8.359064122
          0,           0,         154,      -8.994010184,      -8.147853554,      -9.753511362,      -8.371597059
          0,           0,         155,      -9.008163408,      -8.161053457,       -9.76405275,      -8.384186361
          0,           0,         156,      -9.022353901,      -8.174306532,      -9.774669348,      -8.396832577
          0,           0,         157,      -9.036583679,      -8.187612525,      -9.785362005,      -8.409536415
          0,           0,         158,      -9.050854455,      -8.200971235,      -9.796133347,      -8.422298446
          0,           0,         159,      -9.065167046,      -8.214382443,       -9.80698663,      -8.435118851
          0,           0,         160,      -9.079521178,      -8.227845807,      -9.817924546,      -8.447997321
          0,           0,         161,      -9.093916039,      -8.241361068,      -9.828948382,       -8.46093336
          0,           0,         162,      -9.108350592,      -8.254927967,      -9.840057798,      -8.473926392
          0,           0,         163,      -9.122823922,      -8.268546248,      -9.851251209,      -8.486975902
          0,           0,         164,      -9.137335407,      -8.282215663,      -9.862526433,      -8.500081503
          0,           0,         165,      -9.151884666,      -8.295935958,       -9.87388138,      -8.513242907
          0,           0,         166,      -9.166471445,      -8.309706889,      -9.885314479,      -8.526459881
          0,           0,         167,      -9.181095487,      -8.323528208,      -9.896824798,      -8.539732191
          0,           0,         168,      -9.195756501,      -8.337399675,      -9.908411931,      -8.553059595
          0,           0,         169,      -9.210454204,      -8.351321043,      -9.920075749,      -8.566441857
          0,           0,         170,      -9.225188414,      -8.365292066,      -9.931816214,      -8.579878781
          0,           0,         171,      -9.239959141,      -8.379312537,      -9.943633283,      -8.593370261
          0,           0,         172,      -9.254766436,      -8.393382196,      -9.955526908,      -8.606916193
          0,           0,         173,      -9.269610342,      -8.407500788,       -9.96749702,      -8.620516471
          0,           0,         174,      -9.284490762,      -8.421668077,      -9.979543521,      -8.634170944
          0,           0,         175,      -9.299407329,      -8.435883825,      -9.991666223,      -8.647879364
          0,           0,         176,      -9.314359373,      -8.450147798,      -10.00386475,      -8.661641377
          0,           0,         177,      -9.329346009,      -8.464459761,      -10.01613843,      -8.675456558
          0,           0,         178,       -9.34436626,      -8.478819481,      -10.02848632,      -8.689324456
          0,           0,         179,      -9.359419177,      -8.493226724,      -10.04090725,      -8.703244639
          0,           0,         180,      -9.374503935,      -8.507681258,      -10.05339995,      -8.717216729
          0,           0,         181,      -9.389619855,      -8.522182854,      -10.06596322,      -8.731240407
          0,           0,         182,       -9.40476638,      -8.536731284,      -10.07859604,      -8.745315402
          0,           0,         183,       -9.41994301,       -8.55132632,      -10.09129757,       -8.75944147
          0,           0,         184,       -9.43514925,      -8.565967738,      -10.10406722,      -8.773618372
          0,           0,         185,      -9.450384562,      -8.580655311,      -10.11690449,      -8.787845859
          0,           0,         186,      -9.465648357,      -8.595388813,      -10.12980894,      -8.802123666
          0,           0,         187,      -9.480940007,      -8.610168022,      -10.14278012,      -8.816451522
          0,           0,         188,      -9.496258845,      -8.624992712,       -10.1558175,      -8.830829148
          0,           0,         189,      -9.511604182,       -8.63986266,      -10.16892051,       -8.84525626
          0,           0,         190,      -9.526975288,      -8.654777645,      -10.18208854,      -8.859732567
          0,           0,         191,      -9.542371389,      -8.669737447,      -10.19532092,      -8.874257768
          0,           0,         192,      -9.557791668,      -8.684741839,      -10.20861698,      -8.888831548
          0,           0,         193,      -9.573235279,        -8.6997906,      -10.22197604,      -8.903453589
          0,           0,         194,      -9.588701368,      -8.714883508,      -10.23539738,      -8.918123572
          0,           0,         195,      -9.604189097,       -8.73002034,      -10.24888035,      -8.932841191
          0,           0,         196,      -9.619697661,      -8.745200874,      -10.26242428,      -8.947606153
          0,           0,         197,      -9.635226292,      -8.760424887,      -10.27602858,      -8.962418182
          0,           0,         198,      -9.650774251,      -8.775692157,      -10.28969271,      -8.977277014
          0,           0,         199,      -9.666340804,      -8.791002461,      -10.30341616,      -8.992182391
          0,           0,         200,        -9.6819252,      -8.806355575,      -10.31719849,       -9.00713405
          0,           0,         201,       -9.69752666,      -8.821751276,      -10.33103926,      -9.022131721
          0,           0,         202,      -9.713144361,       -8.83718934,      -10.34493802,      -9.037175123
          0,           0,         203,      -9.728777448,      -8.852669541,      -10.35889431,      -9.052263965
          0,           0,         204,      -9.744425047,      -8.868191653,      -10.37290763,       -9.06739795
          0,           0,         205,      -9.760086265,       -8.88375545,      -10.38697746,      -9.082576779
          0,           0,         206,      -9.775760205,      -8.899360702,      -10.40110325,      -9.097800149
          0,           0,         207,      -9.791445966,      -8.915007182,      -10.41528448,      -9.113067759
          0,           0,         208,      -9.807142658,      -8.930694659,      -10.42952058,       -9.12837931
          0,           0,         209,      -9.822849391,      -8.946422901,      -10.44381105,      -9.143734504
          0,           0,         210,      -9.838565284,      -8.962191678,      -10.45815537,      -9.159133044
          0,           0,         211,      -9.854289452,      -8.978000754,      -10.47255305,      -9.174574631
          0,           0,         212,      -9.870021027,      -8.993849894,      -10.48700361,      -9.190058971
          0,           0,         213,      -9.885759139,      -9.009738863,      -10.50150659,      -9.205585765
          0,           0,         214,      -9.901502932,       -9.02566742,      -10.51606153,       -9.22115472
          0,           0,         215,      -9.917251555,      -9.041635326,      -10.53066797,      -9.236765536
          0,           0,         216,      -9.933004155,      -9.057642339,      -10.54532547,      -9.252417916
          0,           0,         217,      -9.948759888,      -9.073688216,      -10.56003358,      -9.268111558
          0,           0,         218,      -9.964517904,       -9.08977271,      -10.57479185,      -9.283846154
          0,           0,         219,      -9.980277369,      -9.105895574,      -10.58959984,      -9.299621397
          0,           0,         220,      -9.996037448,      -9.122056557,      -10.60445708,      -9.315436977
          0,           0,         221,      -10.01179733,      -9.138255407,      -10.61936315,       -9.33129258
